# Generated at 2020-02-19 09:45:36 (08:00) by AQUARIUS Time-Series 19.4.64.0,,,,,,
# UTC-06,,,,,,
# Period Selected: 2019-04-01 00:00 - 2019-12-01 23:59,,,,,,
#,,,,,,
# Comment: ,,,,,,
# Description: ,,,,,,
# ReportTitle: RBR profiles for Sandra 2019,,,,,,
# 09cad271-15d7-4829-8c0d-a189d7615fd3 Lake#.Lake#@RBR: None,,,,,,
# 6a5a398a-c73e-4f2a-8e24-aba615badaeb Depth.Depth AVG@RBR: None,,,,,,
# 2500a996-d39c-4c52-980b-b1124922697e Water Temp.Temperature AVG@RBR: None,,,,,,
# 1761bf4f-3cb5-42cb-a0a8-2ea573576136 O2 (Dis).Dissolved Oxygen@RBR: None,,,,,,
# b6d3c8c0-0566-44f0-9b57-78ab10134c00 Cond.Conductivity AVG@RBR: None,,,,,,
# 72f08125-81c2-4cf0-9827-565edb2f3ef0 Sp Cond.Specific Conductivity at 25C@RBR: None,,,,,,
#,,,,,,
# CSV data starts at line 17,,,,,,
#,,,,,,
TimeStamp,Lake#@RBR,Depth@RBR,Water Temp@RBR,O2 (Dis)@RBR,Cond@RBR,Sp Cond@RBR
5/6/2019 8:29,239,0.788,4.544,8.03,15.47,5.555168422
5/6/2019 8:29,239,0.981,4.5,8.12,15.43,5.506520332
5/6/2019 8:30,239,0.078,4.277,8.18,15.38,5.239764878
5/6/2019 8:31,239,0.499,4.266,8.18,15.4,5.223844044
5/6/2019 8:32,239,0.984,4.253,8.17,15.4,5.207925157
5/6/2019 8:33,239,2.012,4.231,8.12,15.42,5.178563123
5/6/2019 8:33,239,3.05,4.238,8.12,15.43,5.185918481
5/6/2019 8:34,239,4.003,4.238,8.12,15.44,5.184706706
5/6/2019 8:35,239,4.949,4.227,8.1,15.44,5.171249468
5/6/2019 8:35,239,5.076,4.229,8.09,15.45,5.172487601
5/6/2019 8:36,239,6.022,4.23,8.04,15.47,5.171294547
5/6/2019 8:37,239,6.953,4.226,8.02,15.48,5.165198346
5/6/2019 8:38,239,8.04,4.223,8.03,15.48,5.161531617
5/6/2019 8:38,239,9.04,4.216,7.985,15.5,5.150571132
5/6/2019 8:39,239,9.99,4.217,7.959,15.51,5.150590968
5/6/2019 8:40,239,11.03,4.206,7.805,15.58,5.128780433
5/6/2019 8:40,239,12.03,4.19,7.676,15.59,5.108080398
5/6/2019 8:41,239,13,4.193,7.679,15.6,5.110547742
5/6/2019 8:42,239,13.91,4.2,7.655,15.62,5.116697245
5/6/2019 8:42,239,14.04,4.186,7.639,15.62,5.099641588
5/6/2019 8:43,239,14.93,4.177,7.505,15.67,5.082763748
5/6/2019 8:44,239,15.03,4.174,7.469,15.67,5.079113212
5/6/2019 8:45,239,15.95,4.168,7.334,15.71,5.067101406
5/6/2019 8:46,239,17.05,4.169,7.23,15.74,5.064788965
5/6/2019 8:47,239,17.26,4.161,7.166,15.76,5.052725144
5/6/2019 8:47,239,17.24,4.152,7.142,15.78,5.039458768
5/6/2019 9:04,626,0.052,5.51,8.23,11.96,7.337509455
5/6/2019 9:05,626,0.506,5.535,8.16,11.91,7.380186965
5/6/2019 9:05,626,1.043,5.45,8.12,11.85,7.277971783
5/6/2019 9:06,626,2.016,5.453,8.12,11.87,7.278265176
5/6/2019 9:07,626,3.001,5.358,8.09,11.84,7.156939747
5/6/2019 9:07,626,3.936,5.321,8.07,11.83,7.109330846
5/6/2019 9:08,626,4.999,5.309,8,11.84,7.091488077
5/6/2019 9:09,626,5.987,5.28,7.913,11.85,7.05095248
5/6/2019 9:09,626,7.019,5.241,7.89,11.82,7.004231138
5/6/2019 9:11,626,8.01,5.202,7.956,11.82,6.952110357
5/6/2019 9:12,626,8.99,5.133,7.684,11.8,6.863400546
5/6/2019 9:13,626,9.98,4.965,7.309,11.77,6.643855872
5/6/2019 9:14,626,11.09,4.585,6.814,11.71,6.144786447
5/6/2019 9:38,239,18.03,4.147,7.168,15.84,5.026398592
5/6/2019 9:38,239,19,4.127,6.963,15.9,4.995219017
5/6/2019 9:39,239,19.98,4.115,6.811,15.92,4.978392687
5/6/2019 9:40,239,21.01,4.109,6.735,15.93,4.969985353
5/6/2019 9:41,239,22,4.064,6.602,16.01,4.906488179
5/6/2019 9:42,239,22.98,4.054,6.537,16.02,4.893286758
5/6/2019 9:43,239,24,4.035,6.49,16.05,4.866987112
5/6/2019 9:44,239,24.98,4.024,6.44,16.08,4.85036667
5/6/2019 9:45,239,26.07,3.99,6.312,16.14,4.802750206
5/6/2019 9:47,239,26.94,3.824,4.475,16.6,4.554766783
5/6/2019 9:48,239,28.03,3.811,4.173,16.66,4.533094804
5/6/2019 9:50,239,28.99,3.778,3.341,16.85,4.474527291
5/6/2019 9:51,239,29.94,3.777,3.201,16.86,4.472331225
5/6/2019 9:53,239,31,3.929,0.177,58.54,2.394835104
5/6/2019 13:36,442,0.072,5.107,7.029,12.59,6.693587813
5/6/2019 13:37,442,0.497,5.098,7.033,12.54,6.690165797
5/6/2019 13:37,442,1.035,5.026,7.058,12.5,6.602298851
5/6/2019 13:38,442,2.036,4.951,7.099,12.43,6.515219505
5/6/2019 13:39,442,3.056,4.919,7.138,12.39,6.479623895
5/6/2019 13:40,442,4.038,4.775,7.301,12.28,6.307393983
5/6/2019 13:41,442,5.055,4.737,7.266,12.25,6.261938597
5/6/2019 13:42,442,6.004,4.704,6.964,12.34,6.204216863
5/6/2019 13:43,442,7.006,4.672,6.742,12.41,6.151164337
5/6/2019 13:44,442,8.02,4.644,6.675,12.41,6.114299482
5/6/2019 13:45,442,9.13,4.566,6.14,12.52,5.995021218
5/6/2019 13:47,442,10.07,4.502,5.113,12.86,5.861017593
5/6/2019 13:49,442,11.02,4.2,1.24,13.71,5.354677247
5/6/2019 13:51,442,12.07,4.187,0.694,13.75,5.332908772
5/6/2019 13:52,442,13.01,4.168,0.196,13.79,5.303547957
5/6/2019 13:53,442,14.04,4.191,0.084,16.98,4.949115394
5/6/2019 13:54,442,15.02,4.215,0.053,31.53,3.747589406
5/6/2019 13:55,442,16.09,4.244,0.044,45.82,3.036499526
5/6/2019 13:55,442,16.9,4.322,0.04,106,1.696831691
5/6/2019 13:56,442,17.02,4.326,0.039,114.1,1.601148859
5/7/2019 8:23,373,0.15,5.285,8.88,15.61,6.440009212
5/7/2019 8:24,373,0.48,5.297,8.77,15.6,6.456134364
5/7/2019 8:25,373,1.003,5.238,8.76,15.59,6.385710054
5/7/2019 8:26,373,2.022,5.19,8.74,15.58,6.328666298
5/7/2019 8:27,373,3.008,5.14,8.71,15.55,6.272078877
5/7/2019 8:28,373,3.986,5.105,8.68,15.54,6.230822371
5/7/2019 8:29,373,5.021,5.086,8.66,15.53,6.209079711
5/7/2019 8:29,373,6.032,5.062,8.62,15.54,6.17833944
5/7/2019 8:30,373,7.028,5.029,8.61,15.54,6.138061842
5/7/2019 8:31,373,8.02,5.015,8.61,15.52,6.123829573
5/7/2019 8:32,373,9.01,4.98,8.62,15.53,6.079673016
5/7/2019 8:32,373,10.04,4.961,8.6,15.51,6.059303247
5/7/2019 8:33,373,10.98,4.937,8.57,15.5,6.031396982
5/7/2019 8:34,373,12,4.916,8.5,15.54,6.000141582
5/7/2019 8:35,373,13.04,4.905,8.41,15.61,5.976962192
5/7/2019 8:36,373,14.03,4.858,8.25,15.65,5.914184669
5/7/2019 8:37,373,15.02,4.788,8.11,15.61,5.834392452
5/7/2019 8:38,373,16.01,4.709,7.981,15.57,5.743474406
5/7/2019 8:39,373,17.04,4.614,7.437,15.95,5.578223891
5/7/2019 8:40,373,18.02,4.591,7.192,16.05,5.537630193
5/7/2019 8:41,373,19.02,4.567,6.948,16.23,5.485932014
5/7/2019 8:42,373,20,4.547,6.683,16.51,5.427044033
5/8/2019 13:25,114,0.446,10.65,11.12,8.93,15.36656841
5/8/2019 13:25,114,0.981,10.56,11.13,8.91,15.24511283
5/8/2019 13:26,114,1.252,10.48,11.13,8.89,15.13796784
5/8/2019 13:27,114,1.538,10.29,11.13,8.84,14.88405193
5/8/2019 13:28,114,1.742,10.37,11.14,8.86,14.99148507
5/8/2019 13:28,114,1.553,10.44,11.15,8.87,15.08851495
5/8/2019 13:29,114,2.027,10.35,11.14,8.84,14.97083941
5/8/2019 13:31,114,2.259,10.23,11.14,8.8,14.81363492
5/8/2019 13:31,114,2.553,9.82,11.11,8.67,14.27124373
5/8/2019 13:32,114,2.745,9.41,11.03,8.61,13.69821137
5/8/2019 13:33,114,3.054,8.75,11.04,8.47,12.78721921
5/8/2019 13:34,114,3.203,8.71,11.05,8.44,12.7394311
5/8/2019 13:35,114,3.485,8.56,11.03,8.43,12.52353649
5/8/2019 13:36,114,3.728,8.5,11,8.43,12.4357547
5/8/2019 13:36,114,4.031,8.45,10.96,8.42,12.36605875
5/8/2019 13:40,114,4.219,8.34,10.77,8.42,12.20508047
5/13/2019 8:15,224,0.132,8.67,10.77,11.5,11.68227447
5/13/2019 8:15,224,0.495,8.69,10.73,11.47,11.71827066
5/13/2019 8:16,224,1.002,8.66,10.74,11.44,11.68684649
5/13/2019 8:17,224,1.959,8.48,10.74,11.37,11.46461854
5/13/2019 8:18,224,3.029,8.42,10.75,11.35,11.38938298
5/13/2019 8:19,224,4.038,7.949,10.76,11.2,10.79411206
5/13/2019 8:20,224,5.076,7.03,10.76,10.93,9.613504307
5/13/2019 8:21,224,6.044,6.348,10.66,10.71,8.731041825
5/13/2019 8:22,224,7.054,5.95,10.51,10.6,8.207349371
5/13/2019 8:23,224,8.11,5.292,9.67,10.45,7.32867559
5/13/2019 8:24,224,9.06,5.112,9.38,10.41,7.08689908
5/13/2019 8:25,224,10.02,5.038,9.19,10.41,6.984310947
5/13/2019 8:26,224,11.01,4.943,9.06,10.4,6.854424938
5/13/2019 8:27,224,12.02,4.869,8.77,10.44,6.74466411
5/13/2019 8:28,224,13.09,4.811,8.22,10.49,6.655516498
5/13/2019 8:29,224,14.06,4.762,7.906,10.52,6.582512247
5/13/2019 8:30,224,15,4.741,7.704,10.55,6.548297318
5/13/2019 8:31,224,16.05,4.716,7.537,10.6,6.505186493
5/13/2019 8:31,224,17.09,4.695,7.213,10.65,6.467699386
5/13/2019 8:32,224,18.07,4.675,6.934,10.7,6.431686546
5/13/2019 8:33,224,19.04,4.65,6.497,10.79,6.382199018
5/13/2019 8:34,224,20.11,4.634,6.078,10.91,6.340293427
5/13/2019 8:35,224,21.05,4.622,5.869,11.01,6.307391876
5/13/2019 8:36,224,22.03,4.611,5.545,11.12,6.274391339
5/13/2019 8:37,224,23.07,4.612,5.284,11.23,6.257861337
5/13/2019 8:37,224,24.05,4.607,5.085,11.3,6.23975729
5/13/2019 8:38,224,25.05,4.592,4.385,12.69,6.003563962
5/13/2019 8:41,224,25.97,4.407,0.279,112.5,1.649789424
5/13/2019 9:14,223,0.085,9.16,9.95,13.9,11.624513
5/13/2019 9:15,223,0.528,9.08,9.98,13.85,11.53697104
5/13/2019 9:16,223,1.018,8.99,9.98,13.81,11.43371687
5/13/2019 9:17,223,1.233,8.98,9.99,13.81,11.42099861
5/13/2019 9:18,223,1.43,8.95,9.98,13.8,11.38560961
5/13/2019 9:18,223,1.508,8.92,9.98,13.79,11.3502034
5/13/2019 9:19,223,1.713,8.94,9.99,13.79,11.37565229
5/13/2019 9:20,223,1.997,8.86,9.95,13.77,11.27933933
5/13/2019 9:20,223,2.304,8.77,9.96,13.73,11.1756333
5/13/2019 9:21,223,2.529,8.75,9.94,13.73,11.15014725
5/13/2019 9:22,223,2.76,8.7,9.92,13.7,11.09453307
5/13/2019 9:22,223,2.999,8.63,9.9,13.69,11.00794792
5/13/2019 9:27,223,3.254,8.43,9.77,13.64,10.76595353
5/13/2019 9:27,223,3.532,8.13,9.65,13.54,10.40821186
5/13/2019 9:30,223,3.72,8.25,9.66,13.6,10.54636566
5/13/2019 9:31,223,4.046,7.796,9.48,13.45,10.00263025
5/13/2019 9:32,223,4.272,7.723,9.43,13.41,9.918690625
5/13/2019 9:33,223,4.553,7.503,9.36,13.37,9.645607797
5/13/2019 9:34,223,5.24,7.183,9.17,13.23,9.266079544
5/13/2019 9:35,223,4.723,7.324,9.23,13.28,9.436344615
5/13/2019 9:36,223,5.097,7.318,9.23,13.29,9.426294441
5/13/2019 9:37,223,6.01,6.869,8.99,13.14,8.880712215
5/13/2019 9:38,223,6.991,6.499,8.66,13.02,8.427323252
5/13/2019 9:39,223,8.04,5.848,8.25,12.82,7.620914249
5/13/2019 9:40,223,9.05,5.694,8.09,12.78,7.427621778
5/13/2019 9:41,223,9.95,5.434,7.698,12.72,7.099073489
5/13/2019 9:42,223,11.12,5.425,7.595,12.72,7.08731573
5/13/2019 9:43,223,12,5.338,7.465,12.74,6.970178916
5/13/2019 9:44,223,13.03,5.32,7.33,12.74,6.946675128
5/13/2019 9:45,223,13.93,5.29,7.261,12.77,6.902337792
5/22/2019 7:56,239,0.084,12.81,10.56,19.43,14.33506451
5/22/2019 7:56,239,0.534,12.82,10.59,19.44,14.34318933
5/22/2019 7:57,239,1.003,12.82,10.59,19.44,14.34318933
5/22/2019 7:58,239,1.266,12.78,10.7,19.41,14.30760912
5/22/2019 7:59,239,1.521,12.71,10.68,19.39,14.23532983
5/22/2019 8:00,239,1.749,12.08,10.73,19.04,13.63178825
5/22/2019 8:00,239,2.022,11.55,10.82,18.82,13.09580231
5/22/2019 8:01,239,2.285,11.41,10.8,18.73,12.96232972
5/22/2019 8:02,239,2.516,11.27,10.77,18.65,12.82554639
5/22/2019 8:02,373,1.057,12.78,10.42,18.83,14.48728282
5/22/2019 8:03,239,3.034,10.49,10.72,18.26,12.03995106
5/22/2019 8:03,373,0.028,12.75,10.43,18.81,14.45953655
5/22/2019 8:04,239,3.25,10.39,10.72,18.21,11.93826115
5/22/2019 8:04,373,0.495,12.78,10.43,18.82,14.49042022
5/22/2019 8:05,239,3.508,10.34,10.68,18.17,11.89124912
5/22/2019 8:05,373,1.002,12.77,10.46,18.82,14.47908187
5/22/2019 8:05,239,3.758,10.08,10.55,18.09,11.61264903
5/22/2019 8:06,239,4.007,10.05,10.53,18.08,11.58063579
5/22/2019 8:07,239,4.246,9.94,10.46,18.03,11.46650086
5/22/2019 8:07,373,1.941,12.66,10.54,18.75,14.3761533
5/22/2019 8:07,239,4.501,9.88,10.41,18.01,11.40231116
5/22/2019 8:08,373,2.996,11.16,10.9,18,12.88237331
5/22/2019 8:08,239,4.754,9.6,10.2,17.88,11.11100823
5/22/2019 8:08,373,2.278,12.5,10.64,18.62,14.23459987
5/22/2019 8:09,239,5.022,9.53,10.12,17.86,11.03486926
5/22/2019 8:09,373,2.447,12.22,10.65,18.44,13.97044029
5/22/2019 8:10,373,2.727,11.29,10.89,18.05,13.0180858
5/22/2019 8:10,239,5.262,9.06,9.81,17.65,10.53960203
5/22/2019 8:10,373,3.025,11.13,10.9,17.98,12.85341106
5/22/2019 8:11,239,5.507,8.68,9.64,17.51,10.12905206
5/22/2019 8:11,239,5.771,8.48,9.58,17.42,9.91555409
5/22/2019 8:11,373,3.206,10.98,10.85,17.92,12.69698834
5/22/2019 8:12,373,3.567,10.79,10.84,17.85,12.49659789
5/22/2019 8:13,373,3.754,10.75,10.79,17.82,12.45853914
5/22/2019 8:13,239,6.247,7.517,8.98,16.92,8.888789034
5/22/2019 8:14,373,3.973,10.65,10.77,17.78,12.35358393
5/22/2019 8:14,239,6.505,7.028,8.86,16.77,8.338801173
5/22/2019 8:14,373,4.948,10.4,10.73,17.68,12.09038024
5/22/2019 8:15,239,6.747,6.988,8.85,16.73,8.298863597
5/22/2019 8:16,239,7.02,6.468,8.52,16.52,7.718082364
5/22/2019 8:16,373,4.234,10.48,10.62,17.65,12.19150434
5/22/2019 8:17,239,8.02,5.873,8.27,16.27,7.048245619
5/22/2019 8:17,373,4.594,10.44,10.67,17.68,12.1368817
5/22/2019 8:17,373,4.753,10.42,10.69,17.67,12.11632134
5/22/2019 8:18,239,9.07,5.626,7.914,16.19,6.764222481
5/22/2019 8:18,373,4.953,10.3,10.69,17.62,11.9901006
5/22/2019 8:18,239,10.04,5.481,7.963,16.12,6.600497115
5/22/2019 8:19,373,5.241,10,10.76,17.42,11.69287039
5/22/2019 8:19,373,5.503,9.48,10.8,17.25,11.12708706
5/22/2019 8:19,239,11.02,5.415,7.922,16.1,6.524017783
5/22/2019 8:20,239,11.98,5.371,7.878,16.08,6.473985931
5/22/2019 8:20,373,5.766,8.77,10.58,16.84,10.38922269
5/22/2019 8:21,373,6.029,8.48,10.62,16.75,10.066178
5/22/2019 8:21,239,13,5.291,7.854,16.05,6.381965008
5/22/2019 8:21,373,6.251,8.02,10.56,16.56,9.561323611
5/22/2019 8:22,239,14.07,5.24,7.822,16.04,6.321905644
5/22/2019 8:22,373,6.501,7.538,10.31,16.32,9.036072365
5/22/2019 8:23,239,15.04,5.12,7.738,16,6.182828161
