Baseline 100%T,,BLANK,,ELA_109,,ELA_930,,ELA_903,,ELA_1010,,ELA_105,,ELA_913,,ELA_909,,ELA_CTL2_L222_224,,ELA_948,,ELA_944,,ELA_CTL1_L239,,ELA_CTL2_L239,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
577.0488892,0.02692075446,577.0488892,-0.004367193207,577.0488892,-0.003485756693,577.0488892,-0.00309525989,577.0488892,-0.001719509717,577.0488892,-0.002948938636,577.0488892,-0.00178009714,577.0488892,-0.002116706222,577.0488892,-0.00292296987,577.0488892,-0.003245437052,577.0488892,-0.002057041507,577.0488892,-0.003125021933,577.0488892,-0.00318068522,577.0488892,-0.002267222153,
576.0040894,0.02675463073,576.0040894,-0.004422492813,576.0040894,-0.003474046942,576.0040894,-0.003121783724,576.0040894,-0.001834592782,576.0040894,-0.002972334856,576.0040894,-0.00170192495,576.0040894,-0.002160341479,576.0040894,-0.002872982295,576.0040894,-0.003172719153,576.0040894,-0.00210552616,576.0040894,-0.003033416113,576.0040894,-0.00308066071,576.0040894,-0.00223271409,
574.9589844,0.02675724588,574.9589844,-0.004444221035,574.9589844,-0.003555289935,574.9589844,-0.003244563472,574.9589844,-0.001904236269,574.9589844,-0.003179143416,574.9589844,-0.001830777852,574.9589844,-0.002233641222,574.9589844,-0.00298313261,574.9589844,-0.003217893187,574.9589844,-0.002175023081,574.9589844,-0.003252065973,574.9589844,-0.003197028302,574.9589844,-0.002403527498,
574.0629883,0.02656545117,574.0629883,-0.004375188611,574.0629883,-0.003515697317,574.0629883,-0.003188497154,574.0629883,-0.001787367044,574.0629883,-0.003020100296,574.0629883,-0.001686350675,574.0629883,-0.002183058998,574.0629883,-0.00280349399,574.0629883,-0.003095208434,574.0629883,-0.002098003868,574.0629883,-0.003065598663,574.0629883,-0.003114998573,574.0629883,-0.002365786582,
573.017395,0.02634400874,573.017395,-0.00429794332,573.017395,-0.003470092081,573.017395,-0.003086366691,573.017395,-0.001803556457,573.017395,-0.002890828298,573.017395,-0.001667475211,573.017395,-0.002141692676,573.017395,-0.002869279357,573.017395,-0.003081997391,573.017395,-0.002026278758,573.017395,-0.00299501,573.017395,-0.003094437299,573.017395,-0.002277985914,
571.9714966,0.02639209107,571.9714966,-0.004524001852,571.9714966,-0.003601040225,571.9714966,-0.003181353444,571.9714966,-0.001902689924,571.9714966,-0.00303562684,571.9714966,-0.001831448055,571.9714966,-0.002308937022,571.9714966,-0.002941585379,571.9714966,-0.00312604988,571.9714966,-0.00213952898,571.9714966,-0.003233515192,571.9714966,-0.003237883328,571.9714966,-0.002229572274,
570.925354,0.02629337646,570.925354,-0.004581279121,570.925354,-0.003758946899,570.925354,-0.003274418181,570.925354,-0.001831396483,570.925354,-0.002959428588,570.925354,-0.001846604631,570.925354,-0.002342821099,570.925354,-0.002974648727,570.925354,-0.00330180442,570.925354,-0.002140301745,570.925354,-0.00315848249,570.925354,-0.003331603715,570.925354,-0.002486515325,
570.0284424,0.02596996725,570.0284424,-0.004372882191,570.0284424,-0.003489557188,570.0284424,-0.002992079128,570.0284424,-0.001607748913,570.0284424,-0.002750663087,570.0284424,-0.001845779829,570.0284424,-0.002050446114,570.0284424,-0.002799893264,570.0284424,-0.002967347158,570.0284424,-0.002065079752,570.0284424,-0.003006835468,570.0284424,-0.003109241603,570.0284424,-0.002218704205,
568.9818115,0.02582417801,568.9818115,-0.00445744209,568.9818115,-0.003566175932,568.9818115,-0.003096082248,568.9818115,-0.001780509599,568.9818115,-0.002709093504,568.9818115,-0.001633899519,568.9818115,-0.002156581031,568.9818115,-0.002984880935,568.9818115,-0.003022156889,568.9818115,-0.002064513043,568.9818115,-0.003065701341,568.9818115,-0.003125227522,568.9818115,-0.002237813314,
567.9348755,0.02547048405,567.9348755,-0.004226734396,567.9348755,-0.003309254535,567.9348755,-0.002911656396,567.9348755,-0.001512572169,567.9348755,-0.002622082829,567.9348755,-0.001627142774,567.9348755,-0.001967477845,567.9348755,-0.002915976103,567.9348755,-0.002945133485,567.9348755,-0.001893050852,567.9348755,-0.002963130828,567.9348755,-0.002964107785,567.9348755,-0.002036687918,
567.0373535,0.02540282533,567.0373535,-0.004529945087,567.0373535,-0.003549538786,567.0373535,-0.003129236633,567.0373535,-0.001882895944,567.0373535,-0.002902965294,567.0373535,-0.001706102048,567.0373535,-0.00213983818,567.0373535,-0.002949401503,567.0373535,-0.003127848962,567.0373535,-0.002062554937,567.0373535,-0.003182946704,567.0373535,-0.003030794207,567.0373535,-0.002265110612,
565.9899292,0.02529580332,565.9899292,-0.00447937334,565.9899292,-0.003708285512,565.9899292,-0.003121218178,565.9899292,-0.001830365392,565.9899292,-0.003006475512,565.9899292,-0.001661750488,565.9899292,-0.002132728696,565.9899292,-0.002953926567,565.9899292,-0.003109652782,565.9899292,-0.002250432037,565.9899292,-0.003205816261,565.9899292,-0.003284078091,565.9899292,-0.002307031536,
564.9422607,0.02493976988,564.9422607,-0.004377853591,564.9422607,-0.003474457655,564.9422607,-0.002986577572,564.9422607,-0.001809021458,564.9422607,-0.002990639536,564.9422607,-0.001592222834,564.9422607,-0.00196320028,564.9422607,-0.002833944745,564.9422607,-0.003016861156,564.9422607,-0.001963303424,564.9422607,-0.003057835856,564.9422607,-0.003056345042,564.9422607,-0.002130873967,
564.0440063,0.02474085614,564.0440063,-0.004318704363,564.0440063,-0.003414106322,564.0440063,-0.003067860613,564.0440063,-0.001667733071,564.0440063,-0.002870925004,564.0440063,-0.001524231862,564.0440063,-0.002051322022,564.0440063,-0.002687895671,564.0440063,-0.002854004037,564.0440063,-0.002064667642,564.0440063,-0.003023493569,564.0440063,-0.003098446876,564.0440063,-0.002224679105,
562.9958496,0.02456044219,562.9958496,-0.004401172977,562.9958496,-0.003390836529,562.9958496,-0.003104923759,562.9958496,-0.001815208234,562.9958496,-0.002886868315,562.9958496,-0.001693725237,562.9958496,-0.002157096053,562.9958496,-0.002828132594,562.9958496,-0.003056293586,562.9958496,-0.002047096845,562.9958496,-0.003005755832,562.9958496,-0.003137460677,562.9958496,-0.002371398965,
561.9473877,0.02417862788,561.9473877,-0.004293688573,561.9473877,-0.003253299277,561.9473877,-0.002937111538,561.9473877,-0.001658088644,561.9473877,-0.00283764815,561.9473877,-0.001682998496,561.9473877,-0.002018703613,561.9473877,-0.002689079149,561.9473877,-0.002751229098,561.9473877,-0.001909493934,561.9473877,-0.003018095158,561.9473877,-0.002973003313,561.9473877,-0.002099085832,
561.0485229,0.02398810722,561.0485229,-0.004332492594,561.0485229,-0.003204171779,561.0485229,-0.002932277741,561.0485229,-0.001663246076,561.0485229,-0.002833481878,561.0485229,-0.001526089036,561.0485229,-0.001952428604,561.0485229,-0.002754470101,561.0485229,-0.002977116732,561.0485229,-0.001893308479,561.0485229,-0.00289072562,561.0485229,-0.003038762836,561.0485229,-0.002108514309,
559.9996338,0.02375878766,559.9996338,-0.004442376085,559.9996338,-0.003433368169,559.9996338,-0.003077473491,559.9996338,-0.001829643617,559.9996338,-0.002935363213,559.9996338,-0.001733381185,559.9996338,-0.00212391885,559.9996338,-0.00288907974,559.9996338,-0.003059738083,559.9996338,-0.002129740547,559.9996338,-0.003006064333,559.9996338,-0.003015010385,559.9996338,-0.00229024305,
558.9504395,0.02327341773,558.9504395,-0.004317986779,558.9504395,-0.003205250949,558.9504395,-0.002898285398,558.9504395,-0.001611668966,558.9504395,-0.002769646002,558.9504395,-0.001494359807,558.9504395,-0.001880267053,558.9504395,-0.002815736225,558.9504395,-0.002910576528,558.9504395,-0.002000203356,558.9504395,-0.002820828697,558.9504395,-0.002926878165,558.9504395,-0.002179916948,
558.0509033,0.02294665575,558.0509033,-0.004238065332,558.0509033,-0.003198107705,558.0509033,-0.002848706441,558.0509033,-0.001428830437,558.0509033,-0.002681103768,558.0509033,-0.001566534047,558.0509033,-0.001929698978,558.0509033,-0.002758019837,558.0509033,-0.002829727018,558.0509033,-0.001989844721,558.0509033,-0.002858221531,558.0509033,-0.00305110123,558.0509033,-0.002091099741,
557.0012207,0.02260066755,557.0012207,-0.004286511801,557.0012207,-0.003179863095,557.0012207,-0.002869947813,557.0012207,-0.001591449138,557.0012207,-0.002724631224,557.0012207,-0.001491367351,557.0012207,-0.001846295316,557.0012207,-0.0027676397,557.0012207,-0.002898439765,557.0012207,-0.001919441973,557.0012207,-0.002918855986,557.0012207,-0.002949452959,557.0012207,-0.002078476362,
555.9512939,0.02235706337,555.9512939,-0.00440665707,555.9512939,-0.003261006903,555.9512939,-0.002800407819,555.9512939,-0.001628638594,555.9512939,-0.002910885029,555.9512939,-0.001609863713,555.9512939,-0.001929956721,555.9512939,-0.002800870687,555.9512939,-0.002939219819,555.9512939,-0.00210166187,555.9512939,-0.002846494783,555.9512939,-0.003070790786,555.9512939,-0.002214377513,
555.0510864,0.02197609097,555.0510864,-0.004293483682,555.0510864,-0.003286955412,555.0510864,-0.002706623869,555.0510864,-0.001632609987,555.0510864,-0.002892474178,555.0510864,-0.00156854582,555.0510864,-0.001760297571,555.0510864,-0.002812855877,555.0510864,-0.00290301675,555.0510864,-0.002127164509,555.0510864,-0.00274330657,555.0510864,-0.002964879153,555.0510864,-0.002137674252,
554.0006714,0.02139181085,554.0006714,-0.004208687227,554.0006714,-0.003129750723,554.0006714,-0.00274284347,554.0006714,-0.001513810363,554.0006714,-0.002818051027,554.0006714,-0.001463866676,554.0006714,-0.001739517436,554.0006714,-0.002615444595,554.0006714,-0.002774481662,554.0006714,-0.001954232575,554.0006714,-0.002727821004,554.0006714,-0.002872827929,554.0006714,-0.002070696093,
552.9500122,0.02122452483,552.9500122,-0.004381543957,552.9500122,-0.003389192745,552.9500122,-0.003027298022,552.9500122,-0.001701048226,552.9500122,-0.002987503074,552.9500122,-0.001691198326,552.9500122,-0.001920008915,552.9500122,-0.002878742525,552.9500122,-0.003060097806,552.9500122,-0.002157611307,552.9500122,-0.002974957228,552.9500122,-0.003051666776,552.9500122,-0.002296062419,
552.0491943,0.02087952569,552.0491943,-0.004464359488,552.0491943,-0.003280378645,552.0491943,-0.002872982295,552.0491943,-0.001623377553,552.0491943,-0.00295814313,552.0491943,-0.001697541447,552.0491943,-0.001891092048,552.0491943,-0.002872313838,552.0491943,-0.00302483025,552.0491943,-0.002074818127,552.0491943,-0.002864856273,552.0491943,-0.003035061294,552.0491943,-0.002298946492,
550.9979858,0.02022972703,550.9979858,-0.004232323263,550.9979858,-0.003042464377,550.9979858,-0.002673900453,550.9979858,-0.001573859132,550.9979858,-0.002729364438,550.9979858,-0.00150968309,550.9979858,-0.001687536831,550.9979858,-0.002689747838,550.9979858,-0.002793360502,550.9979858,-0.001891813707,550.9979858,-0.002634639153,550.9979858,-0.002879411215,550.9979858,-0.002119797282,
549.9465332,0.01927402988,549.9465332,-0.004285794217,549.9465332,-0.00300148828,549.9465332,-0.002598564839,549.9465332,-0.001447406714,549.9465332,-0.002657589037,549.9465332,-0.001494050259,549.9465332,-0.001739981468,549.9465332,-0.002677347744,549.9465332,-0.002716450952,549.9465332,-0.001876503928,549.9465332,-0.002605049172,549.9465332,-0.002912273398,549.9465332,-0.00207275711,
549.045105,0.01887398586,549.045105,-0.00417330768,549.045105,-0.00311078364,549.045105,-0.002583022695,549.045105,-0.001296451432,549.045105,-0.002718200209,549.045105,-0.001394307357,549.045105,-0.00169104361,549.045105,-0.00257664104,549.045105,-0.002693606773,549.045105,-0.001965261763,549.045105,-0.002555436688,549.045105,-0.002752360888,549.045105,-0.002073530108,
547.9932251,0.01831019856,547.9932251,-0.004206687212,547.9932251,-0.003012285335,547.9932251,-0.002588426694,547.9932251,-0.001397610176,547.9932251,-0.002617708873,547.9932251,-0.001438892679,547.9932251,-0.00188567955,547.9932251,-0.002665564651,547.9932251,-0.002668960718,547.9932251,-0.001954850974,547.9932251,-0.002498200396,547.9932251,-0.002786981873,547.9932251,-0.002064976841,
546.94104,0.01802090183,546.94104,-0.0043726773,546.94104,-0.003089965088,546.94104,-0.002705080435,546.94104,-0.001426714705,546.94104,-0.002809872385,546.94104,-0.001542494516,546.94104,-0.001850161818,546.94104,-0.002736567054,546.94104,-0.002835230669,546.94104,-0.001919648144,546.94104,-0.002536495915,546.94104,-0.00296827266,546.94104,-0.002073942218,
546.0389404,0.01755375788,546.0389404,-0.00421950547,546.0389404,-0.002889954019,546.0389404,-0.002600005828,546.0389404,-0.00137098087,546.0389404,-0.00262280344,546.0389404,-0.001458964893,546.0389404,-0.001756327227,546.0389404,-0.00269216625,546.0389404,-0.002655479359,546.0389404,-0.00189392711,546.0389404,-0.002683110535,546.0389404,-0.002848654985,546.0389404,-0.002067037858,
544.9862671,0.01704508997,544.9862671,-0.00409525726,544.9862671,-0.002793103224,544.9862671,-0.002508598147,544.9862671,-0.001330259605,544.9862671,-0.002557546832,544.9862671,-0.001370413112,544.9862671,-0.001725285198,544.9862671,-0.002484250348,544.9862671,-0.002548128134,544.9862671,-0.001906762016,544.9862671,-0.002578596817,544.9862671,-0.002807866316,544.9862671,-0.002068119822,
543.9333496,0.01675633714,543.9333496,-0.004216839094,543.9333496,-0.00280493428,543.9333496,-0.002618635073,543.9333496,-0.001434093807,543.9333496,-0.002626611385,543.9333496,-0.001447303453,543.9333496,-0.001795049408,543.9333496,-0.002638395643,543.9333496,-0.002709350782,543.9333496,-0.001973456237,543.9333496,-0.002613077173,543.9333496,-0.002834664891,543.9333496,-0.002096921904,
543.0307007,0.01633258723,543.0307007,-0.00408756407,543.0307007,-0.002602784894,543.0307007,-0.002464894671,543.0307007,-0.001295057707,543.0307007,-0.002527128207,543.0307007,-0.001286076149,543.0307007,-0.001756430371,543.0307007,-0.002434006194,543.0307007,-0.002490170067,543.0307007,-0.001796286786,543.0307007,-0.002523422241,543.0307007,-0.002659287071,543.0307007,-0.001990720863,
541.9772949,0.0159579087,541.9772949,-0.004191151354,541.9772949,-0.002709659515,541.9772949,-0.00255348091,541.9772949,-0.001432700548,541.9772949,-0.002617502818,541.9772949,-0.001432545716,541.9772949,-0.001823302475,541.9772949,-0.002557443921,541.9772949,-0.002667365596,541.9772949,-0.001899906434,541.9772949,-0.00265650847,541.9772949,-0.002828749828,541.9772949,-0.00206049392,
541.0741577,0.01611976698,541.0741577,-0.004600591958,541.0741577,-0.003072075779,541.0741577,-0.002933820477,541.0741577,-0.00176993967,541.0741577,-0.002841608599,541.0741577,-0.001751016243,541.0741577,-0.002068274422,541.0741577,-0.002907490823,541.0741577,-0.002951252507,541.0741577,-0.00213885936,541.0741577,-0.002946418943,541.0741577,-0.003071356099,541.0741577,-0.002338907449,
540.0203247,0.01554126851,540.0203247,-0.004275643732,540.0203247,-0.002728438238,540.0203247,-0.002676472999,540.0203247,-0.001494927448,540.0203247,-0.002629750408,540.0203247,-0.001454991754,540.0203247,-0.001950418577,540.0203247,-0.002626148285,540.0203247,-0.002680692356,540.0203247,-0.002003656002,540.0203247,-0.00266592484,540.0203247,-0.00287390803,540.0203247,-0.002025196562,
538.9661865,0.01515609305,538.9661865,-0.004192997236,538.9661865,-0.00269628223,538.9661865,-0.00250844378,538.9661865,-0.001429862459,538.9661865,-0.002476992086,538.9661865,-0.001399158267,538.9661865,-0.001736423466,538.9661865,-0.002624655841,538.9661865,-0.002621053718,538.9661865,-0.001883720746,538.9661865,-0.002584360773,538.9661865,-0.002719023265,538.9661865,-0.002150656655,
538.062439,0.01468101516,538.062439,-0.003950298764,538.062439,-0.002496192697,538.062439,-0.002277831547,538.062439,-0.001100156805,538.062439,-0.00225388282,538.062439,-0.00116460002,538.062439,-0.001526914537,538.062439,-0.002327063819,538.062439,-0.002223648829,538.062439,-0.001638489892,538.062439,-0.002245848067,538.062439,-0.002456863876,538.062439,-0.001799070858,
537.0078735,0.01474064868,537.0078735,-0.004201867618,537.0078735,-0.002762752585,537.0078735,-0.002450737869,537.0078735,-0.001362878247,537.0078735,-0.002427055966,537.0078735,-0.001342388685,537.0078735,-0.001747045782,537.0078735,-0.002466799458,537.0078735,-0.00255698082,537.0078735,-0.001792677678,537.0078735,-0.002498303307,537.0078735,-0.002705286257,537.0078735,-0.001961241709,
535.9530029,0.01475727931,535.9530029,-0.004238372669,535.9530029,-0.00277180667,535.9530029,-0.002520385431,535.9530029,-0.001339756418,535.9530029,-0.002374230884,535.9530029,-0.001253348542,535.9530029,-0.001812475733,535.9530029,-0.002462526783,535.9530029,-0.002621413907,535.9530029,-0.001917277114,535.9530029,-0.002583486028,535.9530029,-0.002668085974,535.9530029,-0.002070953837,
535.048645,0.01440054644,535.048645,-0.003933162894,535.048645,-0.002430865774,535.048645,-0.002129070694,535.048645,-0.001081772265,535.048645,-0.002033956815,535.048645,-0.001116888248,535.048645,-0.001636272063,535.048645,-0.002213707892,535.048645,-0.002246105578,535.048645,-0.00164653582,535.048645,-0.002282827161,535.048645,-0.002483684104,535.048645,-0.001798194367,
533.9933472,0.01450505201,533.9933472,-0.004104847554,533.9933472,-0.0026441589,533.9933472,-0.002344674664,533.9933472,-0.00131869805,533.9933472,-0.001887122868,533.9933472,-0.001296244911,533.9933472,-0.001688258839,533.9933472,-0.002362851519,533.9933472,-0.002523422241,533.9933472,-0.001741425367,533.9933472,-0.002426386811,533.9933472,-0.002639682032,533.9933472,-0.00189727766,
532.9377441,0.01501975581,532.9377441,-0.004378878977,532.9377441,-0.002929089358,532.9377441,-0.002672871342,532.9377441,-0.001549355686,532.9377441,-0.001804742264,532.9377441,-0.001465466223,532.9377441,-0.001944852178,532.9377441,-0.002653421136,532.9377441,-0.002741454402,532.9377441,-0.002002934692,532.9377441,-0.002704617335,532.9377441,-0.002807146171,532.9377441,-0.002085020067,
532.0327759,0.01501675509,532.0327759,-0.004288254771,532.0327759,-0.002806323115,532.0327759,-0.002392715309,532.0327759,-0.001371135702,532.0327759,-0.00147465046,532.0327759,-0.00133428548,532.0327759,-0.001790924696,532.0327759,-0.002507774625,532.0327759,-0.002593058394,532.0327759,-0.001839593519,532.0327759,-0.002510090824,532.0327759,-0.002766250866,532.0327759,-0.001877792645,
530.9767456,0.01498982497,530.9767456,-0.003969793208,530.9767456,-0.00252589304,530.9767456,-0.00218774681,530.9767456,-0.001178798964,530.9767456,-0.001238222816,530.9767456,-0.001117662759,530.9767456,-0.001682431204,530.9767456,-0.002187386155,530.9767456,-0.002304662718,530.9767456,-0.001688465127,530.9767456,-0.002321038861,530.9767456,-0.002476477297,530.9767456,-0.001795410295,
