monitoring_location,monitoring_sublocation,monitoring_station,depth_m,depth_bin_m,profile_no,cond_us_cm1,cond_spec_us_cm1,qa_level,data_set_name,collection_method,comments
239,LA,CB,1.020,1.0,1,18.060,26.690,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,1.990,2.0,1,18.060,26.700,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,2.980,3.0,1,18.060,26.700,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,3.990,4.0,1,18.060,26.700,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,4.990,5.0,1,18.070,26.710,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,4.990,5.0,2,18.170,26.860,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,5.980,6.0,1,18.070,26.710,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,6.990,7.0,1,18.070,26.710,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,7.970,8.0,1,18.080,26.720,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,8.980,9.0,1,18.080,26.720,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,9.940,10.0,2,18.170,26.900,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,9.990,10.0,1,18.080,26.740,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,10.870,,1,18.080,26.770,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,11.990,12.0,1,18.060,26.870,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,12.260,12.3,1,18.050,26.880,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,12.500,12.5,1,18.060,26.930,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,12.650,12.8,1,18.060,26.940,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,13.000,13.0,1,18.000,27.040,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,13.250,13.3,1,17.930,27.600,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,13.510,13.5,1,17.850,27.780,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,13.750,13.8,1,17.660,27.950,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,13.990,14.0,1,17.540,28.030,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,14.980,15.0,1,17.280,28.010,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,15.010,15.0,2,17.340,28.060,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,15.990,16.0,1,17.100,27.860,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,16.980,17.0,1,17.090,27.940,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,17.950,18.0,1,17.070,27.980,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,19.000,19.0,1,17.090,28.070,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,20.000,20.0,1,17.100,28.130,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,20.040,20.0,2,17.150,28.190,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,20.990,21.0,1,17.090,28.150,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,21.980,22.0,1,17.150,28.280,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,23.010,23.0,1,17.310,28.560,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,24.010,24.0,1,17.420,28.760,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,24.980,25.0,1,17.510,28.920,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,25.020,25.0,2,17.520,28.930,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,25.990,26.0,1,17.630,29.130,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,27.010,27.0,1,17.750,29.320,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,28.010,28.0,1,17.840,29.470,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,28.970,29.0,1,17.930,29.620,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,29.950,30.0,2,18.110,29.940,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,29.990,30.0,1,18.080,29.890,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,30.600,,1,19.880,32.870,preliminary,RBR PROBE,RBR-18033-138,""
239,LA,CB,0.020,0.0,1,17.680,33.180,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 13.4 )"
239,LA,CB,0.520,0.5,1,16.550,30.240,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 12.22 )"
239,LA,CB,0.990,1.0,2,16.290,29.380,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 11.24 )"
239,LA,CB,1.010,1.0,1,16.070,28.730,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 11.73 )"
239,LA,CB,1.030,1.0,2,16.740,30.350,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 11.9 )"
239,LA,CB,1.980,2.0,1,15.870,27.870,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.97 )"
239,LA,CB,3.990,4.0,1,15.940,27.540,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.51 )"
239,LA,CB,5.010,5.0,2,16.090,27.700,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.4 )"
239,LA,CB,5.030,5.0,1,15.980,27.550,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.37 )"
239,LA,CB,5.980,6.0,1,16.000,27.500,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.28 )"
239,LA,CB,7.010,7.0,1,16.040,27.440,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.19 )"
239,LA,CB,8.020,8.0,1,16.080,27.420,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.09 )"
239,LA,CB,9.000,9.0,1,16.120,27.410,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.03 )"
239,LA,CB,9.990,10.0,1,16.140,27.370,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.96 )"
239,LA,CB,10.000,10.0,2,16.260,27.590,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.99 )"
239,LA,CB,11.030,11.0,1,16.180,27.400,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.91 )"
239,LA,CB,12.010,12.0,1,16.200,27.420,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.87 )"
239,LA,CB,13.010,13.0,1,16.220,27.430,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.81 )"
239,LA,CB,14.010,14.0,1,16.260,27.470,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.73 )"
239,LA,CB,14.590,14.5,2,16.410,27.710,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.21 )"
239,LA,CB,14.980,15.0,2,16.390,27.680,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.56 )"
239,LA,CB,14.980,15.0,1,16.280,27.490,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.62 )"
239,LA,CB,15.970,16.0,1,16.330,27.570,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.48 )"
239,LA,CB,16.980,17.0,1,16.380,27.640,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.35 )"
239,LA,CB,17.990,18.0,1,16.520,27.880,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.22 )"
239,LA,CB,19.000,19.0,1,16.550,27.940,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.07 )"
239,LA,CB,19.990,20.0,2,16.630,28.050,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.84 )"
239,LA,CB,20.020,20.0,1,16.570,27.950,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.88 )"
239,LA,CB,21.000,21.0,1,16.580,27.960,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.67 )"
239,LA,CB,21.990,22.0,1,16.610,28.000,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.47 )"
239,LA,CB,23.010,23.0,1,16.620,28.010,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.27 )"
239,LA,CB,23.980,24.0,1,16.650,28.050,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.03 )"
239,LA,CB,24.970,25.0,1,16.720,28.170,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 7.69 )"
239,LA,CB,25.010,25.0,2,16.790,28.280,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 7.72 )"
239,LA,CB,26.000,26.0,1,16.760,28.220,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 7.45 )"
239,LA,CB,26.960,27.0,1,16.830,28.330,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 7 )"
239,LA,CB,28.010,28.0,1,16.880,28.400,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 6.67 )"
239,LA,CB,28.990,29.0,1,16.970,28.510,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 5.9 )"
239,LA,CB,30.000,30.0,1,17.210,28.890,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 5.06 )"
239,LA,CB,30.030,30.0,2,17.350,29.130,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.66 )"
239,LA,CB,0.500,0.5,1,17.070,31.070,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 11.97 )"
239,LA,CB,0.620,,2,16.540,29.130,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.66 )"
239,LA,CB,1.000,1.0,2,16.940,30.370,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 11.47 )"
239,LA,CB,1.010,1.0,2,16.890,30.260,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 11.28 )"
239,LA,CB,1.020,1.0,2,17.020,30.690,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 11.65 )"
239,LA,CB,1.020,1.0,1,16.770,30.000,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 11.34 )"
239,LA,CB,1.990,2.0,1,16.050,27.880,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.17 )"
239,LA,CB,3.000,3.0,1,16.040,27.590,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.84 )"
239,LA,CB,4.040,4.0,1,16.090,27.580,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.59 )"
239,LA,CB,5.010,5.0,1,16.140,27.520,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.41 )"
239,LA,CB,5.010,5.0,2,16.210,27.640,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.65 )"
239,LA,CB,6.000,6.0,1,16.170,27.490,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.31 )"
239,LA,CB,7.030,7.0,1,16.210,27.460,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.18 )"
239,LA,CB,8.020,8.0,1,16.240,27.480,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.11 )"
239,LA,CB,9.010,9.0,1,16.250,27.480,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.03 )"
239,LA,CB,9.990,10.0,2,16.390,27.700,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.8 )"
239,LA,CB,10.020,10.0,2,16.390,27.690,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.9 )"
239,LA,CB,10.030,10.0,1,16.330,27.580,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.84 )"
239,LA,CB,11.000,11.0,1,16.380,27.660,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.7 )"
239,LA,CB,11.980,12.0,1,16.480,27.820,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.53 )"
239,LA,CB,13.000,13.0,1,16.590,28.000,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.27 )"
239,LA,CB,14.010,14.0,1,16.690,28.160,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.02 )"
239,LA,CB,15.000,15.0,1,16.760,28.280,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 7.78 )"
239,LA,CB,15.010,15.0,2,16.840,28.410,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 7.81 )"
239,LA,CB,15.960,16.0,1,16.800,28.330,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 7.54 )"
239,LA,CB,17.030,17.0,1,16.900,28.500,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 7.32 )"
239,LA,CB,17.950,18.0,1,16.910,28.510,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 7.19 )"
239,LA,CB,19.010,19.0,1,16.970,28.600,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 6.98 )"
239,LA,CB,20.010,20.0,1,16.970,28.590,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 6.58 )"
239,LA,CB,20.010,20.0,2,17.010,28.650,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 6.56 )"
239,LA,CB,21.000,21.0,1,17.010,28.650,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 6.22 )"
239,LA,CB,22.020,22.0,1,17.050,28.700,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 5.82 )"
239,LA,CB,23.010,23.0,1,17.070,28.730,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 5.43 )"
239,LA,CB,24.020,24.0,1,17.170,28.880,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.78 )"
239,LA,CB,25.000,25.0,2,17.290,29.070,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.25 )"
239,LA,CB,25.010,25.0,2,17.310,29.110,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.21 )"
239,LA,CB,25.010,25.0,2,17.320,29.120,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.49 )"
239,LA,CB,25.060,25.0,1,17.270,29.030,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.22 )"
239,LA,CB,26.010,26.0,1,17.340,29.140,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 4.01 )"
239,LA,CB,27.010,27.0,1,17.460,29.330,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 3.03 )"
239,LA,CB,28.010,28.0,1,17.510,29.380,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 1.9 )"
239,LA,CB,28.980,29.0,1,18.040,30.250,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 1.6 )"
239,LA,CB,30.000,30.0,2,21.760,36.430,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 0.45 )"
239,LA,CB,30.010,30.0,1,20.970,35.110,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 0.78 )"
239,LA,CB,0.020,0.0,1,18.440,26.310,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.85 )"
239,LA,CB,0.500,0.5,1,18.440,26.300,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.76 )"
239,LA,CB,0.580,0.5,1,18.450,26.310,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.83 )"
239,LA,CB,1.020,1.0,1,18.440,26.300,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.77 )"
239,LA,CB,2.040,2.0,1,18.450,26.320,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.77 )"
239,LA,CB,2.980,3.0,1,18.460,26.320,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.78 )"
239,LA,CB,4.050,4.0,1,18.440,26.350,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.74 )"
239,LA,CB,4.240,4.3,1,18.400,26.410,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.69 )"
239,LA,CB,4.540,4.5,1,18.340,26.350,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 10.57 )"
239,LA,CB,4.790,4.8,1,17.660,26.880,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.66 )"
239,LA,CB,5.010,5.0,1,17.430,26.800,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.36 )"
239,LA,CB,5.200,5.3,2,17.510,27.130,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.34 )"
239,LA,CB,5.280,5.3,1,17.260,27.070,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.15 )"
239,LA,CB,5.340,5.3,2,17.430,27.070,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.2 )"
239,LA,CB,5.340,5.3,2,17.490,27.020,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.26 )"
239,LA,CB,5.340,5.3,2,17.410,27.160,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.21 )"
239,LA,CB,5.340,5.3,2,17.370,27.200,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.2 )"
239,LA,CB,5.370,,2,17.340,27.070,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.14 )"
239,LA,CB,5.570,5.5,1,17.210,26.940,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.02 )"
239,LA,CB,5.790,5.8,1,17.220,27.180,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 9.02 )"
239,LA,CB,6.020,6.0,1,17.120,27.120,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.97 )"
239,LA,CB,6.280,6.3,1,17.040,27.110,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.9 )"
239,LA,CB,6.520,6.5,1,17.030,27.160,preliminary,RBR PROBE,RBR-18033-138,"Values from Optode 138 have been corrected against optode 249 newly calibrated by Aanderaa, (Corrected Oxygen= 8.9 )"
